DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.33	6	30814225	"IER3, DDR1"	LINC00243			ENSG00000214894			rs886424-A	rs886424	0	886424	non_coding_transcript_exon_variant	0	NR	3.00E-14	13.52287875		2.2107		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.33	6	31396930	"PSORS1C1, MICA, HCP5"	HLA-S - MICA	ENSG00000228179	ENSG00000235233		14642	2854	rs2251396-T	rs2251396	0	2251396	regulatory_region_variant	1	NR	1.00E-22	22		2.2132		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.33	6	31600692	"NFKBIL1, LTA, NCR3"	NCR3 - UQCRHP1	ENSG00000237808	ENSG00000229189		7686	10391	rs2857595-T	rs2857595	0	2857595	intergenic_variant	1	NR	2.00E-23	22.69897		2.3765		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.33	6	31951083	"BAT2, HSPA1L, CFB, TNXB, NOTCH4"	"CFB, CFB, CFB, CFB, CFB, CFB"			"ENSG00000243649, ENSG00000239754, ENSG00000242335, ENSG00000241534, ENSG00000241253, ENSG00000243570"			rs1270942-C	rs1270942	0	1270942	non_coding_transcript_exon_variant	0	NR	5.00E-25	24.30103		3.0494		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.32	6	32395438	BTNL2	"TSBP1-AS1, BTNL2, BTNL2, BTNL2, BTNL2"			"ENSG00000225914, ENSG00000225412, ENSG00000204290, ENSG00000229597, ENSG00000224242"			rs1980493-G	rs1980493	0	1980493	intron_variant	0	NR	2.00E-20	19.69897		2.5034		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
04/02/2016	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	"346 European ancestry cases, 727 European ancestry controls"	"185 European ancestry cases, 340 European ancestry controls"	6p21.32	6	32830954	TAP2	"TAP2, TAP2, TAP2, TAP2, TAP2, TAP2, TAP2, TAP2"			"ENSG00000237599, ENSG00000204267, ENSG00000232326, ENSG00000225967, ENSG00000228582, ENSG00000206235, ENSG00000206299, ENSG00000223481"			rs1015166-T	rs1015166	0	1015166	intron_variant	0	NR	4.00E-22	21.39794001		2.1428		Illumina [514008]	N	"autoimmune thyroid disease, type 1 diabetes mellitus"	"http://www.ebi.ac.uk/efo/EFO_0006812, http://purl.obolibrary.org/obo/MONDO_0005147"	GCST002876	Genome-wide genotyping array
16/06/2008	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	"467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls"	"390 European ancestry trios, 1,333 European ancestry cases from 549 families"	11p15.5	11	2148913	INS	INS-IGF2			ENSG00000129965			rs1004446-C	rs1004446	0	1004446	intron_variant	0	0.65	4.00E-09	8.397940009		1.61	[1.37-1.89]	Illumina [543071]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000054	Genome-wide genotyping array
16/06/2008	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	"467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls"	"390 European ancestry trios, 1,333 European ancestry cases from 549 families"	16p13.13	16	11144926	KIAA0350	CLEC16A			ENSG00000038532			rs2903692-G	rs2903692	0	2903692	intron_variant	0	0.62	7.00E-11	10.15490196		1.54	[1.32-1.79]	Illumina [543071]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000054	Genome-wide genotyping array
16/06/2008	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	"467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls"	"390 European ancestry trios, 1,333 European ancestry cases from 549 families"	1p13.2	1	113834946	PTPN22	PTPN22			ENSG00000134242			rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	1.00E-07	7		1.8	[1.44-2.24]	Illumina [543071]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000054	Genome-wide genotyping array
16/06/2008	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	"467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls"	"390 European ancestry trios, 1,333 European ancestry cases from 549 families"	6p21.32	6	32700133	HLA-DRB1	HLA-DQB1 - MTCO3P1	ENSG00000231939	ENSG00000237145		31750	5991	rs2647044-A	rs2647044	0	2647044	intergenic_variant	1	0.13	1.00E-16	16		8.3	[6.97-9.89]	Illumina [543071]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000054	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	12q24.13	12	112049014	C12orf30	NAA25			ENSG00000111300			rs17696736-G	rs17696736	0	17696736	intron_variant	0	0.42	2.00E-16	15.69897		1.22	[1.15-1.28]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	18q22.2	18	69864406	CD226	CD226			ENSG00000150637			rs763361-A	rs763361	0	763361	missense_variant	0	0.47	1.00E-08	8		1.16	[1.10-1.22]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	5p13.2	5	35910427	CAPSL	CAPSL			ENSG00000152611			rs1445898-G	rs1445898	0	1445898	missense_variant	0	0.55	8.00E-06	5.096910013		1.12	[1.06-1.19]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	12q13.2	12	56088396	ERBB3	ERBB3			ENSG00000065361			rs2292239-A	rs2292239	0	2292239	intron_variant	0	0.34	2.00E-20	19.69897		1.28	[1.21-1.35]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	16p13.13	16	11086016	KIAA0350	CLEC16A			ENSG00000038532			rs12708716-A	rs12708716	0	12708716	intron_variant	0	0.68	3.00E-18	17.52287875		1.23	[1.16-1.30]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	18p11.21	18	12779948	PTPN2	LINC01882 - PTPN2	ENSG00000260302	ENSG00000175354		3808	5530	rs2542151-C	rs2542151	0	2542151	intergenic_variant	1	0.16	1.00E-14	14		1.3	[1.22-1.40]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	1p13.2	1	113834946	PTPN22	PTPN22			ENSG00000134242			rs2476601-T	rs2476601	0	2476601	missense_variant	0	0.09	2.00E-80	79.69897		1.98	[1.82-2.15]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	5p13.2	5	35874473	IL7R	IL7R			ENSG00000168685			rs6897932-G	rs6897932	0	6897932	missense_variant	0	0.71	8.00E-06	5.096910013		1.12	[1.06-1.19]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	2q11.2	2	100208905	"AFF3, LOC150577"	LINC01104			ENSG00000232084			rs9653442-G	rs9653442	0	9653442	intron_variant	0	0.46	5.00E-06	5.301029996		1.11	[1.05-1.17]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	1p13.2	1	113761186	"PHTF1, PTPN22"	PHTF1 - RSBN1	ENSG00000116793	ENSG00000081019		1697	646	rs6679677-A	rs6679677	0	6679677	upstream_gene_variant	1	0.1	8.00E-24	23.09691001		1.89	[1.67-2.13]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	11p15.5	11	2148544	INS	"INS-IGF2, IGF2-AS"			"ENSG00000129965, ENSG00000099869"			rs3741208-T	rs3741208	0	3741208	non_coding_transcript_exon_variant	0	0.38	2.00E-07	6.698970004		1.25	[1.15-1.35]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	"2,000 European ancestry cases, 3,000 European ancestry controls"	"2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls"	2q24.2	2	162267541	IFIH1	IFIH1			ENSG00000115267			rs1990760-A	rs1990760	0	1990760	missense_variant	0	0.6	2.00E-11	10.69897		1.18	[1.11-1.23]	Affymetrix [NR]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000038	Genome-wide genotyping array
16/06/2008	18198356	Hakonarson H	2008-01-15	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18198356	A novel susceptibility locus for type 1 diabetes on Chr12q13 identified by a genome-wide association study.	Type 1 diabetes	"467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls"	"946 European ancestry cases and 1,098 European ancestry controls from 549 families, 364 European ancestry trios"	12q13.2	12	56018703	"CDK2, RAB5B, SUOX, IKZF4, ERBB3"	IKZF4			ENSG00000123411			rs1701704-C	rs1701704	0	1701704	intron_variant	0	0.35	9.00E-10	9.045757491		1.25	[1.12-1.40]	Illumina [543071]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000141	Genome-wide genotyping array
11/11/2008	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	"563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios"	"3,303 European ancestry cases, 4,673 European ancestry controls"	6q15	6	90247744	BACH2	BACH2			ENSG00000112182			rs3757247-A	rs3757247	0	3757247	intron_variant	0	NR	1.00E-06	6		1.13	[1.08-1.19]	Illumina [up to 1000000]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000244	Genome-wide genotyping array
11/11/2008	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	"563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios"	"3,303 European ancestry cases, 4,673 European ancestry controls"	15q14	15	38546063	RASGRP1	RASGRP1			ENSG00000172575			rs8035957-C	rs8035957	0	8035957	intron_variant	0	NR	4.00E-06	5.397940009		1.14	[1.08-1.21]	Illumina [up to 1000000]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000244	Genome-wide genotyping array
11/11/2008	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	"563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios"	"3,303 European ancestry cases, 4,673 European ancestry controls"	21q22.3	21	42416281	UBASH3A	UBASH3A			ENSG00000160185			rs9976767-C	rs9976767	0	9976767	intron_variant	0	NR	2.00E-08	7.698970004		1.16	[1.10-1.22]	Illumina [up to 1000000]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000244	Genome-wide genotyping array
11/11/2008	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	"563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios"	"3,303 European ancestry cases, 4,673 European ancestry controls"	1p22.3	1	84845509	EDG7	LPAR3			ENSG00000171517			rs1983853-?	rs1983853	0	1983853	intron_variant	0	NR	2.00E-06	5.698970004		1.2	[1.11-1.29]	Illumina [up to 1000000]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000244	Genome-wide genotyping array
11/11/2008	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	"563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios"	"3,303 European ancestry cases, 4,673 European ancestry controls"	9p24.2	9	4292083	GLIS3	GLIS3			ENSG00000107249			rs10758593-A	rs10758593	0	10758593	intron_variant	0	NR	3.00E-06	5.522878745		1.13	[1.07-1.19]	Illumina [up to 1000000]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000244	Genome-wide genotyping array
