Pathway ID	Description	Parent(s)	p-Value	Genes Involved	Variation IDs
R-HSA-382551	Transport of small molecules	Transport of small molecules	0.355857	ADCY7,PSMB2,SLC1A2,SLC4A10,TRDN	rs11154178
R-HSA-382551	Transport of small molecules	Transport of small molecules	0.355857	ADCY7,PSMB2,SLC1A2,SLC4A10,TRDN	rs574384
R-HSA-382551	Transport of small molecules	Transport of small molecules	0.355857	ADCY7,PSMB2,SLC1A2,SLC4A10,TRDN	rs77150043
R-HSA-382551	Transport of small molecules	Transport of small molecules	0.355857	ADCY7,PSMB2,SLC1A2,SLC4A10,TRDN	rs77155259
R-HSA-8853884	Transcriptional Regulation by VENTX	Gene expression (Transcription)	0.356782	TCF7L2	rs7903146
R-HSA-1989781	PPARA activates gene expression	Metabolism	0.363668	AHR,FADS1	rs6461299
R-HSA-1989781	PPARA activates gene expression	Metabolism	0.363668	AHR,FADS1	rs968567
R-HSA-927802	Nonsense-Mediated Decay (NMD)	Metabolism of RNA	0.363668	RPL37A,RPS26	rs35612822
R-HSA-927802	Nonsense-Mediated Decay (NMD)	Metabolism of RNA	0.363668	RPL37A,RPS26	rs705705
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Metabolism of RNA	0.363668	RPL37A,RPS26	rs35612822
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Metabolism of RNA	0.363668	RPL37A,RPS26	rs705705
R-HSA-168276	NS1 Mediated Effects on Host Pathways	Disease	0.363852	NUP210	rs73018809
R-HSA-74158	RNA Polymerase III Transcription	Gene expression (Transcription)	0.363852	NFIB	rs10961433
R-HSA-749476	RNA Polymerase III Abortive And Retractive Initiation	Gene expression (Transcription)	0.363852	NFIB	rs10961433
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	Metabolism of RNA	0.370845	NUP210	rs73018809
R-HSA-186712	Regulation of beta-cell development	Developmental Biology	0.370845	INS	rs3842753
R-HSA-186712	Regulation of beta-cell development	Developmental Biology	0.370845	INS	rs689
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	Signal Transduction	0.370845	TCF7L2	rs7903146
R-HSA-379724	tRNA Aminoacylation	Metabolism of proteins	0.370845	VARS2	rs118124843
R-HSA-419037	NCAM1 interactions	Developmental Biology	0.370845	COL4A3	rs55703767
R-HSA-1912422	Pre-NOTCH Expression and Processing	Signal Transduction	0.371550	AGO2,NOTCH2	rs1493696
R-HSA-1912422	Pre-NOTCH Expression and Processing	Signal Transduction	0.371550	AGO2,NOTCH2	rs3802214
R-HSA-2408522	Selenoamino acid metabolism	Metabolism	0.371550	RPL37A,RPS26	rs35612822
R-HSA-2408522	Selenoamino acid metabolism	Metabolism	0.371550	RPL37A,RPS26	rs705705
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	Metabolism	0.371550	AHR,FADS1	rs6461299
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	Metabolism	0.371550	AHR,FADS1	rs968567
R-HSA-1433557	Signaling by SCF-KIT	Signal Transduction	0.377762	SH2B3	rs3184504
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	Metabolism of RNA	0.377762	NUP210	rs73018809
R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	Transport of small molecules	0.377762	ADCY7	rs77150043
R-HSA-6782315	tRNA modification in the nucleus and cytosol	Metabolism of RNA	0.377762	THADA	rs11888640
R-HSA-75893	TNF signaling	Signal Transduction	0.377762	TNF	rs3093664
R-HSA-977444	GABA B receptor activation	Neuronal System	0.377762	ADCY7	rs77150043
R-HSA-991365	Activation of GABAB receptors	Neuronal System	0.377762	ADCY7	rs77150043
R-HSA-72613	Eukaryotic Translation Initiation	Metabolism of proteins	0.379394	RPL37A,RPS26	rs35612822
R-HSA-72613	Eukaryotic Translation Initiation	Metabolism of proteins	0.379394	RPL37A,RPS26	rs705705
R-HSA-72737	Cap-dependent Translation Initiation	Metabolism of proteins	0.379394	RPL37A,RPS26	rs35612822
R-HSA-72737	Cap-dependent Translation Initiation	Metabolism of proteins	0.379394	RPL37A,RPS26	rs705705
R-HSA-1660661	Sphingolipid de novo biosynthesis	Metabolism	0.384604	PRKD2	rs402072
R-HSA-1660661	Sphingolipid de novo biosynthesis	Metabolism	0.384604	PRKD2	rs425105
R-HSA-168325	Viral Messenger RNA Synthesis	Disease	0.384604	NUP210	rs73018809
R-HSA-8854214	TBC/RABGAPs	Vesicle-mediated transport	0.384604	RAB5B	rs705699
R-HSA-8948216	Collagen chain trimerization	Extracellular matrix organization	0.384604	COL4A3	rs55703767
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	Neuronal System	0.384604	KIF17	rs17407280
R-HSA-1474244	Extracellular matrix organization	Extracellular matrix organization	0.387734	BMP7,COL4A3,DAG1,ITGB8,TLL1	rs144434404
R-HSA-1474244	Extracellular matrix organization	Extracellular matrix organization	0.387734	BMP7,COL4A3,DAG1,ITGB8,TLL1	rs34740712
R-HSA-1474244	Extracellular matrix organization	Extracellular matrix organization	0.387734	BMP7,COL4A3,DAG1,ITGB8,TLL1	rs4625
R-HSA-1474244	Extracellular matrix organization	Extracellular matrix organization	0.387734	BMP7,COL4A3,DAG1,ITGB8,TLL1	rs55703767
R-HSA-1474244	Extracellular matrix organization	Extracellular matrix organization	0.387734	BMP7,COL4A3,DAG1,ITGB8,TLL1	rs7805218
R-HSA-4615885	SUMOylation of DNA replication proteins	Metabolism of proteins	0.398064	NUP210	rs73018809
R-HSA-4570464	SUMOylation of RNA binding proteins	Metabolism of proteins	0.404684	NUP210	rs73018809
R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	Signal Transduction	0.404684	AGO2	rs3802214
R-HSA-114608	Platelet degranulation 	Hemostasis	0.406519	IGF2,PHACTR2	rs1004446
R-HSA-114608	Platelet degranulation 	Hemostasis	0.406519	IGF2,PHACTR2	rs17885785
R-HSA-114608	Platelet degranulation 	Hemostasis	0.406519	IGF2,PHACTR2	rs3741208
R-HSA-114608	Platelet degranulation 	Hemostasis	0.406519	IGF2,PHACTR2	rs4366464
R-HSA-114608	Platelet degranulation 	Hemostasis	0.406519	IGF2,PHACTR2	rs6931865
R-HSA-1483249	Inositol phosphate metabolism	Metabolism	0.411232	INPP5B	rs12742756
R-HSA-437239	Recycling pathway of L1	Developmental Biology	0.417709	RPS6KA4	rs645078
R-HSA-6811440	Retrograde transport at the Trans-Golgi-Network	Vesicle-mediated transport	0.417709	M6PR	rs1805731
R-HSA-9012852	Signaling by NOTCH3	Signal Transduction	0.417709	IKZF1	rs62447205
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	Immune System	0.424115	PSMB2	rs574384
R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	Programmed Cell Death	0.424115	PSMB2	rs574384
R-HSA-112310	Neurotransmitter release cycle	Neuronal System	0.430451	SLC1A2	rs11033048
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	Metabolism	0.430451	PSMB2	rs574384
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Hemostasis	0.434420	GATA3,RAD51B,SH2B3	rs3184504
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Hemostasis	0.434420	GATA3,RAD51B,SH2B3	rs3802604
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Hemostasis	0.434420	GATA3,RAD51B,SH2B3	rs537544
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Hemostasis	0.434420	GATA3,RAD51B,SH2B3	rs911263
R-HSA-180534	Vpu mediated degradation of CD4	Disease	0.436718	PSMB2	rs574384
R-HSA-2428928	IRS-related events triggered by IGF1R	Signal Transduction	0.436718	IGF2	rs1004446
R-HSA-2428928	IRS-related events triggered by IGF1R	Signal Transduction	0.436718	IGF2	rs17885785
R-HSA-2428928	IRS-related events triggered by IGF1R	Signal Transduction	0.436718	IGF2	rs3741208
R-HSA-2428928	IRS-related events triggered by IGF1R	Signal Transduction	0.436718	IGF2	rs4366464
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Cell Cycle	0.436718	PSMB2	rs574384
R-HSA-445717	Aquaporin-mediated transport	Transport of small molecules	0.436718	ADCY7	rs77150043
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	Cell Cycle	0.436718	PSMB2	rs574384
R-HSA-69610	p53-Independent DNA Damage Response	Cell Cycle	0.436718	PSMB2	rs574384
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	Cell Cycle	0.436718	PSMB2	rs574384
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	Metabolism of proteins	0.436718	RPS26	rs705705
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	Cell Cycle	0.436718	PSMB2	rs574384
R-HSA-169911	Regulation of Apoptosis	Programmed Cell Death	0.442916	PSMB2	rs574384
R-HSA-2428924	IGF1R signaling cascade	Signal Transduction	0.442916	IGF2	rs1004446
R-HSA-2428924	IGF1R signaling cascade	Signal Transduction	0.442916	IGF2	rs17885785
R-HSA-2428924	IGF1R signaling cascade	Signal Transduction	0.442916	IGF2	rs3741208
R-HSA-2428924	IGF1R signaling cascade	Signal Transduction	0.442916	IGF2	rs4366464
R-HSA-2980766	Nuclear Envelope Breakdown	Cell Cycle	0.442916	NUP210	rs73018809
R-HSA-383280	Nuclear Receptor transcription pathway	Gene expression (Transcription)	0.442916	NR4A3	rs1405209
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs11258747
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs113881148
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs114378220
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs1983853
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs2148655
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs373009901
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs72727394
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs7533564
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs77150043
R-HSA-388396	GPCR downstream signalling	Signal Transduction	0.445087	ADCY7,CAMK4,DGKH,DGKQ,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs8035957
R-HSA-109581	Apoptosis	Programmed Cell Death	0.447946	MAPT,PRKCQ,PSMB2	rs1052553
R-HSA-109581	Apoptosis	Programmed Cell Death	0.447946	MAPT,PRKCQ,PSMB2	rs11258747
R-HSA-109581	Apoptosis	Programmed Cell Death	0.447946	MAPT,PRKCQ,PSMB2	rs574384
R-HSA-180585	Vif-mediated degradation of APOBEC3G	Disease	0.449047	PSMB2	rs574384
R-HSA-191859	snRNP Assembly	Metabolism of RNA	0.449047	NUP210	rs73018809
R-HSA-194441	Metabolism of non-coding RNA	Metabolism of RNA	0.449047	NUP210	rs73018809
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Signal Transduction	0.449047	IGF2	rs1004446
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Signal Transduction	0.449047	IGF2	rs17885785
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Signal Transduction	0.449047	IGF2	rs3741208
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Signal Transduction	0.449047	IGF2	rs4366464
R-HSA-5578775	Ion homeostasis	Muscle contraction	0.449047	TRDN	rs11154178
R-HSA-5620924	Intraflagellar transport	Organelle biogenesis and maintenance	0.449047	KIF17	rs17407280
R-HSA-74751	Insulin receptor signalling cascade	Signal Transduction	0.449047	INS	rs3842753
R-HSA-74751	Insulin receptor signalling cascade	Signal Transduction	0.449047	INS	rs689
R-HSA-9604323	Negative regulation of NOTCH4 signaling	Signal Transduction	0.449047	PSMB2	rs574384
R-HSA-5357801	Programmed Cell Death	Programmed Cell Death	0.452381	MAPT,PRKCQ,PSMB2	rs1052553
R-HSA-5357801	Programmed Cell Death	Programmed Cell Death	0.452381	MAPT,PRKCQ,PSMB2	rs11258747
R-HSA-5357801	Programmed Cell Death	Programmed Cell Death	0.452381	MAPT,PRKCQ,PSMB2	rs574384
R-HSA-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	Metabolism	0.455111	HPSE2	rs10786436
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	Cell Cycle	0.455111	PSMB2	rs574384
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	Organelle biogenesis and maintenance	0.455111	CAMK4	rs114378220
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	Metabolism of RNA	0.455111	PSMB2	rs574384
R-HSA-4641257	Degradation of AXIN	Signal Transduction	0.455111	PSMB2	rs574384
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	Cell Cycle	0.455111	PSMB2	rs574384
R-HSA-8941858	Regulation of RUNX3 expression and activity	Gene expression (Transcription)	0.455111	PSMB2	rs574384
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	Metabolism of RNA	0.455424	RPL37A,RPP21,RPS26	rs35612822
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	Metabolism of RNA	0.455424	RPL37A,RPP21,RPS26	rs45626136
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	Metabolism of RNA	0.455424	RPL37A,RPP21,RPS26	rs705705
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs11258747
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs113881148
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs114378220
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs1983853
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs2148655
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs373009901
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs4676410
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs72727394
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs7533564
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs77150043
R-HSA-372790	Signaling by GPCR	Signal Transduction	0.459790	ADCY7,CAMK4,DGKH,DGKQ,GPR35,GRK3,LPAR3,PRKCQ,PTGFR,RASGRP1	rs8035957
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	Immune System	0.460112	PRKCQ,PSMB2,RASGRP1	rs11258747
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	Immune System	0.460112	PRKCQ,PSMB2,RASGRP1	rs574384
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	Immune System	0.460112	PRKCQ,PSMB2,RASGRP1	rs72727394
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	Immune System	0.460112	PRKCQ,PSMB2,RASGRP1	rs8035957
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	Disease	0.461109	PSMB2	rs574384
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs1004446
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs10255565
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs11171739
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs11258747
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs113114656
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs113881148
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs114378220
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs12720356
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs12722495
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs12742756
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs12971201
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs1493696
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs17466626
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs17885785
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs1893217
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs1983853
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs2148655
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs2229238
R-HSA-162582	Signal Transduction	Signal Transduction	0.461125	ADCY7,AGO2,CAMK4,COL4A3,DGKH,DGKQ,ERBB3,ERBB4,GATA3,GPR35,GRK3,HECW1,IGF2,IKZF1,IL2RA,IL2RB,IL6R,INPP5B,INS,LPAR3,LRRK2,MAPK14,NOTCH2,PRKCQ,PSMB2,PTGFR,PTPN2,RASGRP1,SH2B3,SMAD2,SMAD3,TCF7L2,TNF,TYK2	rs2292239
